Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
267,267,1,263.5,1,31.0,263.5,0
88,165,2,116.625,2,148.0,116.625,77
54,304,4,560.1175,4,269.0,560.1175,250
95,95,1,90.65,1,23.0,90.65,0
38,52,2,340.825,2,152.5,340.825,14
127,127,1,275.45,1,123.0,275.45,0
11,367,8,458.36875000000003,8,222.625,458.36875000000003,355
22,138,8,497.95625,8,254.25,497.95625,115
8,32,2,252.425,2,122.5,252.425,24
73,73,1,3138.04,1,2189.0,3138.04,0
2,127,3,263.57,3,153.66666666666666,263.57,124
21,366,12,438.94416666666666,12,300.9166666666667,438.94416666666666,344
220,220,1,405.1,1,198.0,405.1,0
67,67,1,24.4,1,8.0,24.4,0
8,235,4,201.25,4,30.25,201.25,227
25,368,14,343.8971428571429,14,180.14285714285714,343.8971428571429,343
120,266,3,149.98999999999998,3,57.0,149.98999999999998,146
261,263,2,603.67,2,225.0,603.6700000000001,1
53,330,7,306.6257142857143,7,139.57142857142858,306.6257142857143,277
35,371,3,541.6133333333333,3,325.3333333333333,541.6133333333333,336
4,127,3,259.4733333333333,3,137.33333333333334,259.47333333333336,123
21,312,3,528.8466666666667,3,304.6666666666667,528.8466666666667,290
45,277,5,789.228,5,664.6,789.228,232
24,24,1,307.12,1,208.0,307.12,0
136,136,1,359.38,1,76.0,359.38,0
16,371,12,632.2666666666667,12,336.8333333333333,632.2666666666667,355
246,246,1,17.65,1,3.0,17.65,0
205,303,2,186.1,2,60.0,186.10000000000002,98
49,49,1,429.68,1,360.0,429.68,0
50,50,1,458.73,1,306.0,458.73,0
26,26,1,333.82,1,222.0,333.82,0
178,178,1,541.14,1,228.0,541.14,0
198,198,1,127.2,1,24.0,127.2,0
36,36,1,69.6,1,48.0,69.6,0
3,365,10,221.211,10,131.8,221.211,362
5,371,10,662.1600000000001,10,311.6,662.1600000000001,366
218,371,2,415.725,2,211.5,415.72499999999997,153
66,66,1,229.75,1,89.0,229.75,0
33,359,10,833.372,10,520.8,833.372,326
254,254,1,572.3100000000001,1,368.0,572.3100000000001,0
243,243,1,86.10000000000001,1,42.0,86.10000000000001,0
17,17,1,359.69,1,171.0,359.69,0
30,271,6,513.0666666666667,6,303.1666666666667,513.0666666666667,241
260,260,3,35.11333333333334,3,67.0,35.11333333333334,0
180,368,3,190.22,3,102.66666666666667,190.22,188
294,294,1,164.69,1,115.0,164.69,0
171,322,4,411.65999999999997,4,258.5,411.65999999999997,151
57,57,1,412.08,1,300.0,412.08,0
50,50,1,136.73,1,70.0,136.73,0
79,253,3,423.68666666666667,3,260.6666666666667,423.68666666666667,174
245,245,1,373.01000000000005,1,204.0,373.01000000000005,0
23,70,2,786.495,2,400.5,786.495,47
2,370,30,220.5256666666667,30,194.76666666666668,220.5256666666667,368
138,278,4,308.265,4,259.0,308.265,140
30,366,7,225.75714285714284,7,81.71428571428571,225.7571428571429,336
22,358,6,296.465,6,268.8333333333333,296.465,335
367,367,1,966.6600000000001,1,428.0,966.6600000000001,0
79,79,1,2803.2,1,256.0,2803.2,0
36,368,13,639.0915384615384,13,545.0769230769231,639.0915384615384,332
87,248,2,142.8,2,24.0,142.8,160
85,372,3,252.88333333333333,3,180.0,252.88333333333335,287
150,320,5,523.58,5,305.6,523.5799999999999,170
17,369,7,217.62142857142857,7,144.42857142857142,217.62142857142857,351
19,204,6,388.49,6,267.0,388.49,184
53,282,7,466.31857142857143,7,423.7142857142857,466.31857142857143,228
38,38,1,81.6,1,96.0,81.6,0
291,291,1,132.5,1,250.0,132.5,0
254,254,1,76.23,1,11.0,76.23,0
211,211,1,516.8,1,200.0,516.8,0
213,213,1,88.5,1,30.0,88.5,0
59,301,4,201.48000000000002,4,120.0,201.48000000000002,241
57,358,9,1088.47,9,442.77777777777777,1088.47,301
29,29,1,204.25,1,99.0,204.25,0
1,266,17,203.40176470588236,17,112.6470588235294,203.40176470588236,265
56,330,2,285.67,2,300.0,285.66999999999996,273
308,368,2,173.25,2,79.5,173.25,59
23,23,1,643.0,1,128.0,643.0,0
66,226,2,152.95,2,72.0,152.95,159
73,138,4,316.28249999999997,4,206.0,316.2825,65
1,288,5,207.24200000000002,5,108.4,207.24200000000002,286
47,47,1,112.53,1,46.0,112.53,0
87,304,4,107.25,4,55.0,107.25,217
85,267,4,158.815,4,80.5,158.815,182
68,68,1,558.72,1,246.0,558.72,0
29,161,5,278.046,5,241.8,278.046,131
37,320,6,149.58666666666667,6,116.66666666666667,149.58666666666667,283
96,138,2,126.545,2,53.5,126.545,41
38,38,1,252.68,1,215.0,252.68,0
30,261,2,199.65,2,67.0,199.64999999999998,231
66,339,2,960.355,2,721.5,960.355,273
12,12,1,51.410000000000004,1,43.0,51.410000000000004,0
9,148,2,252.475,2,170.0,252.475,138
72,72,1,149.75,1,33.0,149.75,0
15,36,2,168.29999999999998,2,82.0,168.29999999999998,20
33,334,8,139.92,8,47.125,139.92,301
25,236,2,186.58,2,61.0,186.57999999999998,211
29,49,4,309.8175,4,151.0,309.8175,19
78,78,1,722.5600000000001,1,375.0,722.5600000000001,0
49,358,7,328.6828571428572,7,344.14285714285717,328.68285714285713,309
2,368,18,290.9316666666667,18,118.61111111111111,290.9316666666667,365
5,373,14,253.24785714285713,14,217.85714285714286,253.24785714285713,368
2,2,1,590.0,1,200.0,590.0,0
45,45,1,360.85,1,199.0,360.85,0
19,268,2,119.43,2,69.0,119.43,248
33,278,3,433.66,3,226.33333333333334,433.66,245
16,175,3,88.3,3,68.66666666666667,88.3,159
35,246,3,297.70666666666665,3,273.6666666666667,297.70666666666665,210
15,280,4,373.7175,4,242.75,373.7175,265
75,75,1,350.85,1,201.0,350.85,0
42,42,1,181.05,1,103.0,181.05,0
203,276,2,139.85,2,57.0,139.85000000000002,72
236,260,2,327.735,2,203.0,327.735,23
236,236,1,734.91,1,274.0,734.91,0
239,340,3,260.53000000000003,3,143.0,260.53000000000003,101
79,302,5,185.522,5,75.8,185.522,223
359,359,1,307.95,1,119.0,307.95,0
74,74,1,208.63,1,1.0,208.63,0
50,302,10,290.96799999999996,10,136.7,290.96799999999996,252
51,162,3,138.52333333333334,3,61.0,138.52333333333334,110
28,304,6,198.82333333333335,6,92.5,198.82333333333335,276
282,282,1,815.79,1,543.0,815.79,0
12,212,3,300.25666666666666,3,217.0,300.25666666666666,200
59,213,5,141.022,5,115.0,141.022,153
21,178,3,759.59,3,577.0,759.59,157
59,164,2,538.1,2,193.0,538.1,104
24,210,2,456.81,2,126.0,456.81,186
162,162,1,95.45,1,7.0,95.45,0
36,36,1,61.72,1,26.0,61.72,0
91,305,3,305.8566666666667,3,159.33333333333334,305.8566666666667,213
8,275,7,250.25,7,161.14285714285714,250.25,266
66,66,1,53.65,1,74.0,53.65,0
123,228,2,129.17,2,68.0,129.17000000000002,104
232,232,1,284.86,1,230.0,284.86,0
28,28,1,249.58,1,370.0,249.58,0
16,38,2,204.585,2,114.5,204.585,21
87,87,1,124.75,1,41.0,124.75,0
115,373,7,270.0,7,208.14285714285714,270.0,257
325,325,1,310.26,1,232.0,310.26,0
28,275,6,1201.315,6,2403.8333333333335,1201.315,247
21,362,13,324.0316153846154,13,162.6153846153846,324.0316153846154,340
1,369,34,330.4985294117647,34,133.7058823529412,330.4985294117647,367
70,114,2,339.7,2,211.5,339.70000000000005,44
64,199,8,423.94,8,405.375,423.94,135
68,68,1,281.76,1,140.0,281.76,0
1,357,14,446.55071428571426,14,205.64285714285714,446.55071428571426,355
2,371,7,617.71,7,431.85714285714283,617.71,368
91,290,3,551.7233333333334,3,400.0,551.7233333333334,199
37,37,1,262.4,1,54.0,262.4,0
47,294,3,338.58,3,228.33333333333334,338.58000000000004,247
172,288,2,1349.74,2,717.0,1349.74,116
182,182,1,1575.26,1,980.0,1575.26,0
177,339,3,652.8666666666667,3,298.3333333333333,652.8666666666667,161
53,291,5,2272.816,5,773.2,2272.816,237
98,232,6,49.9,6,30.0,49.9,133
130,263,4,799.0275,4,447.75,799.0275,132
39,39,1,603.75,1,220.0,603.75,0
67,336,4,388.4125,4,235.5,388.4125,269
108,253,2,725.25,2,162.0,725.25,145
14,61,3,767.7766666666666,3,366.3333333333333,767.7766666666666,47
45,45,1,731.36,1,436.0,731.36,0
67,67,1,510.20000000000005,1,253.0,510.20000000000005,0
50,59,2,249.05,2,139.5,249.05,8
1,1,1,308.28000000000003,1,149.0,308.28000000000003,0
7,7,1,754.87,1,343.0,754.87,0
141,268,2,1148.83,2,509.5,1148.83,127
51,369,3,1424.9799999999998,3,870.6666666666666,1424.9800000000002,317
50,85,2,211.4,2,67.5,211.4,34
80,80,1,1013.58,1,682.0,1013.58,0
32,281,2,776.44,2,374.0,776.44,249
68,68,1,62.4,1,48.0,62.4,0
15,374,6,764.1766666666667,6,516.0,764.1766666666666,358
64,367,4,291.1475,4,183.0,291.14750000000004,302
179,179,1,305.28000000000003,1,288.0,305.28000000000003,0
26,136,4,632.225,4,430.0,632.225,110
50,73,2,417.73,2,257.0,417.73,22
53,53,1,186.94,1,123.0,186.94,0
239,239,1,508.55,1,419.0,508.55,0
313,313,1,91.14,1,82.0,91.14,0
219,368,4,282.8625,4,165.5,282.8625,148
15,374,11,372.88000000000005,11,269.27272727272725,372.88000000000005,359
36,57,2,436.255,2,662.0,436.255,21
73,324,5,329.548,5,181.2,329.548,251
84,84,1,213.0,1,60.0,213.0,0
100,155,3,91.8,3,40.0,91.8,54
218,218,1,310.83,1,284.0,310.83,0
8,200,3,304.6333333333334,3,209.33333333333334,304.6333333333334,192
23,359,2,77.25,2,35.0,77.25,335
117,360,3,213.78666666666666,3,230.0,213.78666666666666,242
63,267,2,284.46,2,146.0,284.46,204
214,297,3,748.2333333333332,3,563.3333333333334,748.2333333333332,83
7,371,46,513.4004782608696,46,288.4130434782609,513.4004782608696,364
29,367,4,299.725,4,181.5,299.725,338
256,256,1,487.34999999999997,1,176.0,487.34999999999997,0
275,323,6,71.57333333333334,6,75.83333333333333,71.57333333333334,47
99,239,3,367.88000000000005,3,376.0,367.88000000000005,139
108,364,4,196.0425,4,124.0,196.04250000000002,255
372,372,1,228.3,1,66.0,228.3,0
183,305,4,257.165,4,92.5,257.165,121
8,364,15,403.69800000000004,15,244.66666666666666,403.69800000000004,355
42,299,6,370.84,6,203.83333333333334,370.84,257
64,64,1,217.03,1,141.0,217.03,0
85,85,1,572.77,1,529.0,572.77,0
144,215,2,883.11,2,617.5,883.11,70
18,366,12,377.1716666666667,12,218.58333333333334,377.1716666666667,347
113,358,3,141.31,3,111.66666666666667,141.31,244
150,150,2,138.38,2,102.5,138.38,0
42,295,6,341.19,6,149.66666666666666,341.19,253
207,248,2,219.55,2,108.5,219.55,40
137,332,4,164.57999999999998,4,47.5,164.57999999999998,195
21,291,3,377.54,3,188.0,377.54,270
12,136,2,318.72,2,312.5,318.72,123
183,183,1,46.5,1,10.0,46.5,0
24,162,2,351.45,2,355.0,351.45000000000005,138
59,87,7,185.03571428571428,7,81.85714285714286,185.03571428571428,28
67,67,1,424.26,1,316.0,424.26,0
303,374,3,139.95666666666668,3,38.333333333333336,139.95666666666668,70
84,313,6,212.19333333333336,6,134.16666666666666,212.1933333333333,228
10,142,2,309.54,2,165.5,309.54,131
262,262,1,241.89999999999998,1,198.0,241.89999999999998,0
66,299,11,352.8990909090909,11,218.45454545454547,352.89909090909094,233
9,369,9,628.3555555555555,9,301.0,628.3555555555555,359
10,239,7,296.6171428571429,7,333.7142857142857,296.6171428571428,228
17,264,6,698.6333333333333,6,516.8333333333334,698.6333333333333,246
108,108,1,139.8,1,4.0,139.8,0
38,38,1,424.71,1,207.0,424.71,0
277,277,1,219.87,1,198.0,219.87,0
2,366,5,369.518,5,126.2,369.51800000000003,364
324,373,2,74.11,2,48.0,74.11,48
15,24,2,1156.35,2,626.0,1156.35,9
260,318,2,580.2049999999999,2,493.0,580.2049999999999,57
43,233,3,905.0,3,654.0,905.0,190
46,361,4,250.5875,4,158.75,250.58749999999998,315
30,254,5,484.592,5,207.4,484.592,223
82,222,2,465.56,2,292.0,465.56,139
44,264,4,176.3625,4,100.25,176.3625,219
4,372,38,201.85631578947368,38,84.8157894736842,201.85631578947368,368
289,289,1,82.4,1,52.0,82.4,0
99,191,2,296.12,2,155.0,296.12,91
210,360,6,372.52,6,122.33333333333333,372.52,149
79,131,2,209.875,2,94.5,209.875,51
42,280,3,274.3333333333333,3,98.66666666666667,274.3333333333333,237
91,319,5,272.918,5,214.0,272.918,227
105,313,5,443.15600000000006,5,237.8,443.15600000000006,207
88,113,2,275.21,2,291.0,275.21000000000004,24
52,315,2,313.91,2,181.0,313.90999999999997,262
10,371,6,337.7133333333333,6,152.16666666666666,337.7133333333333,360
263,263,1,151.45,1,71.0,151.45,0
19,275,2,238.46,2,90.0,238.45999999999998,256
12,372,10,256.498,10,152.1,256.498,359
141,370,2,135.735,2,48.5,135.735,229
3,319,11,601.7790909090909,11,306.6363636363636,601.7790909090909,316
290,290,1,154.25,1,25.0,154.25,0
8,368,18,186.15222222222224,18,82.33333333333333,186.1522222222222,360
4,368,6,554.8983333333333,6,307.5,554.8983333333333,364
4,305,5,194.456,5,83.2,194.456,301
366,366,1,327.38,1,362.0,327.38,0
37,37,1,299.53,1,229.0,299.53,0
122,206,2,772.395,2,346.5,772.395,83
51,184,2,244.25,2,113.0,244.25,132
115,297,5,328.478,5,171.4,328.478,181
5,96,4,295.17,4,212.5,295.17,90
278,278,1,176.07999999999998,1,156.0,176.07999999999998,0
143,143,1,135.0,1,108.0,135.0,0
11,354,7,395.2471428571429,7,236.85714285714286,395.2471428571429,343
312,312,1,282.76,1,60.0,282.76,0
23,219,3,154.06,3,92.0,154.06,196
77,291,2,309.745,2,127.5,309.745,213
64,318,3,221.23333333333335,3,82.66666666666667,221.23333333333335,253
85,280,2,187.35,2,69.0,187.35000000000002,195
53,53,1,295.85,1,129.0,295.85,0
78,78,1,220.46,1,110.0,220.46,0
7,358,6,547.5083333333333,6,273.3333333333333,547.5083333333333,350
2,38,2,568.32,2,301.0,568.32,35
374,374,2,591.0,2,955.5,591.0,0
54,323,5,459.78599999999994,5,210.6,459.78600000000006,269
270,270,1,402.97999999999996,1,272.0,402.97999999999996,0
2,372,5,250.94400000000002,5,85.2,250.94400000000002,369
15,156,10,185.082,10,90.8,185.082,141
38,38,1,89.5,1,10.0,89.5,0
61,87,2,358.925,2,168.5,358.925,26
32,311,5,364.456,5,156.8,364.456,279
56,226,4,234.505,4,97.5,234.50500000000002,169
103,291,3,210.79666666666665,3,63.0,210.79666666666665,188
63,206,2,392.625,2,139.5,392.625,143
12,365,17,232.91117647058826,17,47.294117647058826,232.91117647058826,352
270,323,2,719.8050000000001,2,164.5,719.8050000000001,52
47,280,4,128.535,4,54.75,128.535,232
26,180,2,182.465,2,126.0,182.465,153
18,60,2,232.575,2,115.0,232.575,42
44,44,1,167.08,1,79.0,167.08,0
107,107,1,223.28,1,122.0,223.28,0
23,23,1,87.6,1,96.0,87.6,0
19,19,1,342.55,1,430.0,342.55,0
302,302,1,152.39999999999998,1,24.0,152.39999999999998,0
64,294,10,320.885,10,121.3,320.885,229
310,310,1,499.6,1,201.0,499.6,0
16,82,7,232.7642857142857,7,82.57142857142857,232.7642857142857,66
14,325,9,532.5511111111111,9,236.22222222222223,532.5511111111111,310
65,71,2,100.41,2,67.0,100.41,6
51,367,11,222.56363636363633,11,168.36363636363637,222.56363636363633,315
148,179,2,495.0,2,180.0,495.0,30
33,285,10,166.154,10,104.2,166.154,252
37,330,5,607.77,5,169.2,607.77,292
4,373,35,437.43857142857144,35,242.77142857142857,437.43857142857144,369
47,47,1,174.57999999999998,1,88.0,174.57999999999998,0
70,275,3,277.25333333333333,3,230.0,277.25333333333333,205
64,177,4,269.8225,4,160.75,269.8225,113
3,64,3,165.91333333333333,3,77.33333333333333,165.91333333333333,60
18,367,14,174.88000000000002,14,102.42857142857143,174.88000000000002,349
15,273,4,153.5675,4,86.25,153.5675,257
47,47,1,404.45,1,304.0,404.45,0
9,367,11,439.49090909090916,11,178.9090909090909,439.49090909090904,358
18,361,7,257.3828571428572,7,124.28571428571429,257.3828571428572,342
45,45,1,147.66,1,127.0,147.66,0
5,295,4,268.0,4,147.0,268.0,290
42,42,1,107.75,1,45.0,107.75,0
50,50,1,162.53,1,89.0,162.53,0
25,253,2,120.84,2,53.0,120.84,227
315,315,1,664.001,1,372.0,664.001,0
134,311,2,121.65,2,161.5,121.65,177
166,374,3,228.17999999999998,3,462.0,228.17999999999998,207
177,177,1,127.28,1,38.0,127.28,0
85,299,3,320.3666666666667,3,161.33333333333334,320.3666666666667,214
85,369,4,185.2725,4,44.75,185.27249999999998,284
11,374,12,362.8433333333333,12,285.25,362.8433333333333,362
71,361,4,244.20250000000001,4,91.25,244.2025,289
23,283,9,386.8233333333333,9,161.22222222222223,386.8233333333334,259
121,121,1,136.35000000000002,1,37.0,136.35000000000002,0
152,282,3,261.49333333333334,3,113.66666666666667,261.49333333333334,129
36,38,2,198.355,2,115.5,198.355,2
131,287,4,150.48,4,85.25,150.48,156
2,374,14,358.14,14,228.57142857142858,358.14,371
270,270,1,298.9,1,275.0,298.9,0
28,182,2,233.335,2,204.5,233.335,154
17,196,3,198.76,3,90.33333333333333,198.76,179
294,294,1,717.62,1,242.0,717.62,0
23,207,2,261.335,2,212.5,261.33500000000004,184
38,38,1,400.3,1,178.0,400.3,0
176,176,1,232.05,1,110.0,232.05,0
229,229,1,167.35,1,19.0,167.35,0
23,339,7,145.91142857142856,7,54.42857142857143,145.91142857142856,316
10,372,7,306.21857142857147,7,176.28571428571428,306.21857142857147,362
268,268,1,818.29,1,444.0,818.29,0
88,296,5,207.97000000000003,5,89.0,207.96999999999997,207
29,187,2,373.64,2,128.5,373.64,157
35,316,7,836.4057142857143,7,388.7142857142857,836.4057142857143,280
204,327,2,141.925,2,86.0,141.925,122
44,131,5,146.91400000000002,5,58.6,146.914,86
180,310,2,112.47,2,39.5,112.47,129
164,164,1,112.34,1,74.0,112.34,0
332,332,1,658.95,1,379.0,658.95,0
16,373,5,361.06399999999996,5,144.8,361.06399999999996,356
24,24,1,462.08,1,820.0,462.08,0
232,232,1,301.26,1,144.0,301.26,0
15,15,1,449.81,1,189.0,449.81,0
124,276,2,303.715,2,181.5,303.715,152
312,312,1,310.14,1,106.0,310.14,0
49,302,8,697.3125,8,418.75,697.3125,252
30,247,3,508.96000000000004,3,200.66666666666666,508.96000000000004,217
10,334,11,316.9463636363636,11,126.36363636363636,316.9463636363636,323
78,374,3,642.7099999999999,3,402.3333333333333,642.71,296
72,72,1,312.93,1,197.0,312.93,0
247,247,1,405.0,1,108.0,405.0,0
276,370,5,203.294,5,219.6,203.294,93
68,68,3,53.306666666666665,3,26.666666666666668,53.306666666666665,0
18,367,7,233.9042857142857,7,89.85714285714286,233.9042857142857,349
35,35,2,163.125,2,39.5,163.125,0
130,239,4,348.39,4,227.0,348.39000000000004,108
36,374,8,220.5025,8,120.0,220.5025,337
2,163,5,260.976,5,142.0,260.976,160
10,318,4,362.915,4,206.0,362.91499999999996,308
17,17,1,132.65,1,29.0,132.65,0
4,288,3,491.92333333333335,3,330.6666666666667,491.92333333333335,283
123,123,1,152.2,1,72.0,152.2,0
16,373,5,720.134,5,516.0,720.134,357
10,227,4,336.885,4,155.0,336.885,216
135,231,2,349.6,2,186.0,349.6,95
19,308,4,846.5825,4,288.0,846.5825,289
52,296,10,332.168,10,164.5,332.168,244
36,36,1,306.64,1,136.0,306.64,0
239,239,1,325.24,1,118.0,325.24,0
21,294,8,169.04375,8,79.5,169.04375,272
16,282,4,464.51,4,200.5,464.51,266
22,140,3,570.5533333333333,3,550.6666666666666,570.5533333333333,117
56,371,2,21.625,2,6.5,21.625,315
19,364,14,474.18928571428575,14,169.57142857142858,474.1892857142857,344
43,43,1,195.0,1,156.0,195.0,0
30,30,1,172.6,1,95.0,172.6,0
366,366,1,233.53000000000003,1,81.0,233.53000000000003,0
68,68,1,240.68,1,102.0,240.68,0
175,255,2,121.95,2,52.0,121.95000000000002,80
40,156,2,275.62,2,108.5,275.62,115
129,371,3,93.75333333333333,3,34.0,93.75333333333333,241
107,371,8,962.56875,8,413.75,962.56875,263
93,93,1,258.6,1,180.0,258.6,0
26,257,3,176.58333333333334,3,65.33333333333333,176.58333333333334,230
16,37,2,168.52,2,154.0,168.52,21
74,74,1,11880.84,1,87167.0,11880.84,0
271,271,1,375.5,1,130.0,375.5,0
80,80,1,349.5,1,210.0,349.5,0
32,32,1,212.78,1,145.0,212.78,0
44,56,2,813.04,2,437.5,813.04,11
10,368,9,223.53555555555556,9,97.77777777777777,223.53555555555556,358
9,371,94,1398.3318085106382,94,1339.287234042553,1398.3318085106382,361
213,213,1,266.6,1,188.0,266.6,0
57,302,3,673.4666666666667,3,184.0,673.4666666666667,244
232,317,2,225.865,2,113.5,225.865,85
186,186,1,455.57,1,153.0,455.57,0
53,306,3,116.11333333333333,3,168.33333333333334,116.11333333333334,253
82,82,1,161.0,1,80.0,161.0,0
81,81,1,135.18,1,74.0,135.18,0
51,51,1,326.06,1,118.0,326.06,0
9,260,5,264.694,5,129.2,264.694,250
262,262,1,300.38,1,112.0,300.38,0
65,172,3,853.15,3,619.6666666666666,853.15,106
82,333,5,252.74,5,122.8,252.74,251
59,248,2,164.52,2,80.0,164.51999999999998,188
42,360,7,220.02857142857144,7,97.0,220.02857142857144,317
246,246,1,537.58,1,776.0,537.58,0
44,219,3,246.92,3,94.66666666666667,246.92,174
101,101,1,161.35,1,50.0,161.35,0
8,274,13,565.2538461538462,13,334.2307692307692,565.2538461538462,265
93,121,2,159.145,2,92.5,159.14499999999998,28
29,207,6,290.23333333333335,6,163.16666666666666,290.23333333333335,177
31,31,1,217.39999999999998,1,196.0,217.39999999999998,0
56,282,7,465.7142857142857,7,236.85714285714286,465.7142857142857,225
28,247,5,198.846,5,110.0,198.846,219
273,273,1,213.01,1,130.0,213.01,0
247,366,6,123.44500000000001,6,34.333333333333336,123.44500000000001,118
23,366,10,183.903,10,81.1,183.903,342
71,320,3,241.57666666666668,3,139.66666666666666,241.57666666666668,248
46,371,2,243.51500000000001,2,167.5,243.51500000000001,324
144,238,4,1673.9225000000001,4,75.5,1673.9225000000001,94
12,362,9,764.3588888888889,9,334.1111111111111,764.3588888888889,350
61,369,5,404.534,5,210.6,404.534,307
32,32,1,434.78000000000003,1,237.0,434.78000000000003,0
163,163,1,75.3,1,22.0,75.3,0
51,373,4,308.005,4,140.5,308.005,322
182,182,1,477.32,1,650.0,477.32,0
49,49,1,176.69,1,83.0,176.69,0
9,60,2,84.89999999999999,2,30.0,84.89999999999999,51
9,374,5,264.02,5,133.8,264.02,364
16,253,6,325.82,6,142.33333333333334,325.82,236
163,163,1,404.45000000000005,1,131.0,404.45000000000005,0
234,372,3,451.1033333333333,3,312.6666666666667,451.1033333333333,138
73,73,1,164.45000000000002,1,101.0,164.45000000000002,0
3,360,10,399.92300000000006,10,223.8,399.923,356
310,310,1,195.55,1,54.0,195.55,0
2,374,10,622.643,10,322.4,622.643,372
40,229,3,358.95,3,142.0,358.95,189
138,292,4,220.38,4,109.25,220.38,154
229,334,4,541.44,4,584.0,541.44,105
53,71,2,1751.24,2,1248.0,1751.24,17
205,278,3,466.73333333333335,3,386.0,466.73333333333335,73
289,289,1,352.821,1,297.0,352.821,0
131,131,1,190.35,1,137.0,190.35,0
5,374,39,469.74794871794876,39,202.89743589743588,469.74794871794876,369
362,366,2,437.985,2,186.5,437.985,4
3,359,11,273.0827272727273,11,128.27272727272728,273.08272727272725,356
58,366,4,196.3425,4,117.0,196.3425,308
169,288,5,618.874,5,332.6,618.874,119
