CustomerID,duration,event_observed,Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
12982,211,0,30,242,7,336.32428571428574,7,205.85714285714286,336.32428571428574,211
12983,0,1,234,234,1,490.08000000000004,1,638.0,490.08000000000004,0
12986,259,0,64,323,10,272.98400000000004,10,116.4,272.98400000000004,259
12987,268,0,56,324,3,251.17,3,122.0,251.17,268
12989,304,0,60,365,18,368.20222222222225,18,221.77777777777777,368.20222222222225,304
12990,201,0,53,255,4,136.5,4,70.0,136.5,201
12991,0,0,25,25,1,261.06,1,78.0,261.06,0
12992,0,1,361,361,1,93.35000000000001,1,21.0,93.35000000000001,0
12993,214,0,81,295,4,211.2175,4,127.75,211.2175,214
12996,0,0,11,11,1,355.5,1,122.0,355.5,0
12997,218,0,30,248,4,221.005,4,130.5,221.005,218
12998,160,0,128,289,3,306.6933333333333,3,374.6666666666667,306.6933333333333,160
13000,0,1,361,361,1,497.65000000000003,1,169.0,497.65000000000003,0
13001,331,0,40,372,20,712.8340000000001,20,397.9,712.8340000000001,331
13002,18,0,52,70,2,146.59,2,64.0,146.59,18
13004,338,0,22,360,18,333.0522222222222,18,219.22222222222223,333.0522222222222,338
13005,25,0,67,93,2,242.99,2,145.0,242.99,25
13007,0,1,215,215,1,175.25,1,59.0,175.25,0
13008,325,0,33,359,2,191.33,2,102.0,191.32999999999998,325
13009,0,1,308,308,1,234.0,1,120.0,234.0,0
13010,274,0,10,284,2,165.06,2,161.5,165.06,274
13011,0,0,8,8,1,50.550000000000004,1,13.0,50.550000000000004,0
13012,162,0,65,228,3,436.99666666666667,3,246.33333333333334,436.99666666666667,162
13013,354,0,7,361,18,434.15722222222223,18,235.5,434.15722222222223,354
13014,0,0,68,68,1,1914.8,1,1074.0,1914.8,0
13015,164,0,74,239,6,540.0233333333333,6,319.6666666666667,540.0233333333334,164
13018,235,0,49,284,7,355.0657142857143,7,187.28571428571428,355.0657142857143,235
13019,353,0,15,369,6,204.99166666666667,6,66.16666666666667,204.99166666666667,353
13020,97,1,198,295,2,309.48,2,139.0,309.48,97
13021,360,0,10,370,8,283.8575,8,149.25,283.8575,360
13022,0,0,65,65,1,65.3,1,35.0,65.3,0
13023,0,0,164,164,1,759.13,1,299.0,759.13,0
13024,111,0,106,218,2,277.935,2,90.5,277.935,111
13025,0,1,367,367,1,323.39,1,241.0,323.39,0
13026,237,0,124,362,4,189.43,4,211.5,189.43,237
13027,303,0,21,324,13,794.4000000000001,13,1966.1538461538462,794.4000000000001,303
13029,148,0,10,159,2,339.9,2,30.0,339.9,148
13030,0,0,4,4,1,402.36,1,174.0,402.36,0
13031,147,0,43,190,5,658.568,5,461.8,658.568,147
13032,67,0,28,96,7,257.9685714285714,7,128.42857142857142,257.9685714285714,67
13033,0,0,65,65,1,30.0,1,15.0,30.0,0
13034,31,0,5,37,2,139.955,2,76.5,139.955,31
13035,0,0,67,67,1,442.32,1,282.0,442.32,0
13036,0,1,320,320,1,307.1,1,38.0,307.1,0
13037,336,0,35,372,9,337.09777777777776,9,188.77777777777777,337.09777777777776,336
13039,138,1,220,358,4,252.6825,4,72.5,252.6825,138
13041,139,0,86,225,4,199.7825,4,83.75,199.7825,139
13042,133,1,234,368,3,496.19666666666666,3,270.6666666666667,496.19666666666666,133
13044,208,0,128,336,10,428.758,10,211.9,428.758,208
13045,84,0,37,122,2,251.82,2,92.0,251.82,84
13046,0,0,92,92,1,319.94,1,241.0,319.94,0
13047,349,0,9,359,17,326.9188235294118,17,119.88235294117646,326.9188235294118,349
13048,245,0,72,317,5,445.94399999999996,5,286.6,445.9440000000001,245
13049,11,0,25,37,2,375.78000000000003,2,176.0,375.78,11
13050,357,0,2,360,19,340.93,19,181.52631578947367,340.93,357
13051,40,1,214,255,2,77.9,2,36.0,77.9,40
13052,234,0,56,290,6,461.8633333333333,6,200.33333333333334,461.8633333333333,234
13053,0,1,257,257,1,127.65,1,47.0,127.65,0
13055,0,0,65,65,1,1106.7,1,927.0,1106.7,0
13056,0,1,187,187,1,209.48,1,158.0,209.48,0
13057,101,0,166,267,3,236.53,3,152.0,236.53,101
13059,205,0,49,254,9,234.26333333333332,9,91.66666666666667,234.26333333333332,205
13063,0,0,116,116,1,188.4,1,116.0,188.4,0
13064,41,1,186,227,2,280.625,2,77.0,280.625,41
13065,174,0,9,183,5,211.01,5,76.2,211.01000000000005,174
13067,36,0,45,82,2,196.525,2,49.5,196.52499999999998,36
13069,173,0,5,179,16,324.094375,16,592.5625,324.094375,173
13070,272,0,95,368,3,174.29999999999998,3,87.33333333333333,174.29999999999998,272
13071,0,1,248,248,1,129.22,1,30.0,129.22,0
13073,26,0,47,73,2,209.04,2,130.5,209.04,26
13074,212,0,147,359,4,344.685,4,206.5,344.685,212
13076,0,0,93,93,1,135.4,1,44.0,135.4,0
13077,362,0,2,364,8,290.79375,8,238.625,290.79375,362
13078,372,0,2,374,32,528.2659375000001,32,204.78125,528.2659375000001,372
13079,0,0,53,53,1,199.08,1,96.0,199.08,0
13080,208,0,37,245,3,74.21666666666667,3,24.333333333333332,74.21666666666667,208
13081,360,0,7,367,19,1624.6194736842106,19,1176.578947368421,1624.6194736842106,360
13082,292,0,60,353,12,310.1766666666667,12,345.1666666666667,310.1766666666667,292
13083,0,0,61,61,1,91.67999999999999,1,120.0,91.67999999999999,0
13084,0,0,127,127,1,122.39999999999999,1,144.0,122.39999999999999,0
13085,59,1,315,374,6,336.2,6,121.33333333333333,336.2,59
13086,0,0,18,18,1,439.33000000000004,1,155.0,439.33000000000004,0
13087,0,1,362,362,1,313.64,1,86.0,313.64,0
13088,0,0,53,53,1,236.11,1,76.0,236.11,0
13089,368,0,4,373,109,531.0591743119265,109,267.20183486238534,531.0591743119265,368
13090,129,0,1,130,13,399.17846153846153,13,90.84615384615384,399.17846153846153,129
13091,0,1,365,365,2,988.0,2,436.5,988.0,0
13092,253,0,50,303,7,237.49285714285716,7,55.0,237.49285714285716,253
13093,362,0,9,371,48,981.4829166666667,48,463.875,981.4829166666667,362
13094,20,0,4,25,2,252.9,2,186.0,252.9,20
13096,0,0,30,30,1,419.70000000000005,1,6.0,419.70000000000005,0
13097,349,0,24,374,18,406.71555555555557,18,165.83333333333334,406.71555555555557,349
13101,182,0,134,317,3,198.07000000000002,3,121.66666666666667,198.06999999999996,182
13102,217,0,1,218,14,376.6307142857143,14,169.42857142857142,376.6307142857143,217
13103,139,0,73,213,2,232.85000000000002,2,172.0,232.85000000000002,139
13104,237,0,51,289,3,203.54,3,110.0,203.54,237
13105,0,0,72,72,1,72.0,1,100.0,72.0,0
13106,0,0,49,49,1,526.96,1,213.0,526.96,0
13107,259,0,49,309,5,744.29,5,604.6,744.29,259
13108,62,0,8,71,2,374.23,2,372.5,374.23,62
13109,0,1,187,187,1,347.49,1,237.0,347.49,0
13110,301,0,73,374,5,293.76000000000005,5,75.0,293.76000000000005,301
13111,0,1,354,354,1,321.88000000000005,1,180.0,321.88000000000005,0
13112,0,0,177,177,1,20.6,1,11.0,20.6,0
13113,254,0,2,257,14,454.07714285714286,14,106.78571428571429,454.07714285714286,254
13114,0,1,366,366,1,234.38,1,74.0,234.38,0
13115,220,0,15,235,6,533.32,6,394.5,533.32,220
13117,258,0,1,259,12,138.24166666666665,12,93.5,138.24166666666667,258
13118,62,0,12,75,4,304.4,4,106.0,304.4,62
13119,0,1,304,304,1,134.9,1,110.0,134.9,0
13123,56,0,108,165,2,253.375,2,134.0,253.375,56
13124,0,0,21,21,1,885.33,1,619.0,885.33,0
13125,0,0,159,159,1,148.62,1,53.0,148.62,0
13126,280,0,2,283,7,271.23,7,180.85714285714286,271.23,280
13128,0,1,267,267,1,263.5,1,31.0,263.5,0
13129,77,0,88,165,2,116.625,2,148.0,116.625,77
13131,250,0,54,304,4,560.1175,4,269.0,560.1175,250
13133,0,0,95,95,1,90.65,1,23.0,90.65,0
13134,14,0,38,52,2,340.825,2,152.5,340.825,14
13135,0,0,127,127,1,275.45,1,123.0,275.45,0
13136,355,0,11,367,8,458.36875000000003,8,222.625,458.36875000000003,355
13137,115,0,22,138,8,497.95625,8,254.25,497.95625,115
13138,24,0,8,32,2,252.425,2,122.5,252.425,24
13139,0,0,73,73,1,3138.04,1,2189.0,3138.04,0
13140,124,0,2,127,3,263.57,3,153.66666666666666,263.57,124
13141,344,0,21,366,12,438.94416666666666,12,300.9166666666667,438.94416666666666,344
13143,0,1,220,220,1,405.1,1,198.0,405.1,0
13144,0,0,67,67,1,24.4,1,8.0,24.4,0
13145,227,0,8,235,4,201.25,4,30.25,201.25,227
13148,343,0,25,368,14,343.8971428571429,14,180.14285714285714,343.8971428571429,343
13150,146,0,120,266,3,149.98999999999998,3,57.0,149.98999999999998,146
13151,1,1,261,263,2,603.67,2,225.0,603.6700000000001,1
13152,277,0,53,330,7,306.6257142857143,7,139.57142857142858,306.6257142857143,277
13154,336,0,35,371,3,541.6133333333333,3,325.3333333333333,541.6133333333333,336
13155,123,0,4,127,3,259.4733333333333,3,137.33333333333334,259.47333333333336,123
13156,290,0,21,312,3,528.8466666666667,3,304.6666666666667,528.8466666666667,290
13157,232,0,45,277,5,789.228,5,664.6,789.228,232
13158,0,0,24,24,1,307.12,1,208.0,307.12,0
13161,0,0,136,136,1,359.38,1,76.0,359.38,0
13162,355,0,16,371,12,632.2666666666667,12,336.8333333333333,632.2666666666667,355
13163,0,1,246,246,1,17.65,1,3.0,17.65,0
13164,98,1,205,303,2,186.1,2,60.0,186.10000000000002,98
13165,0,0,49,49,1,429.68,1,360.0,429.68,0
13166,0,0,50,50,1,458.73,1,306.0,458.73,0
13167,0,0,26,26,1,333.82,1,222.0,333.82,0
13168,0,0,178,178,1,541.14,1,228.0,541.14,0
13169,0,1,198,198,1,127.2,1,24.0,127.2,0
13172,0,0,36,36,1,69.6,1,48.0,69.6,0
13173,362,0,3,365,10,221.211,10,131.8,221.211,362
13174,366,0,5,371,10,662.1600000000001,10,311.6,662.1600000000001,366
13175,153,1,218,371,2,415.725,2,211.5,415.72499999999997,153
13177,0,0,66,66,1,229.75,1,89.0,229.75,0
13178,326,0,33,359,10,833.372,10,520.8,833.372,326
13179,0,1,254,254,1,572.3100000000001,1,368.0,572.3100000000001,0
13180,0,1,243,243,1,86.10000000000001,1,42.0,86.10000000000001,0
13181,0,0,17,17,1,359.69,1,171.0,359.69,0
13183,241,0,30,271,6,513.0666666666667,6,303.1666666666667,513.0666666666667,241
13187,0,1,260,260,3,35.11333333333334,3,67.0,35.11333333333334,0
13190,188,0,180,368,3,190.22,3,102.66666666666667,190.22,188
13191,0,1,294,294,1,164.69,1,115.0,164.69,0
13192,151,0,171,322,4,411.65999999999997,4,258.5,411.65999999999997,151
13194,0,0,57,57,1,412.08,1,300.0,412.08,0
13195,0,0,50,50,1,136.73,1,70.0,136.73,0
13196,174,0,79,253,3,423.68666666666667,3,260.6666666666667,423.68666666666667,174
13197,0,1,245,245,1,373.01000000000005,1,204.0,373.01000000000005,0
13198,47,0,23,70,2,786.495,2,400.5,786.495,47
13199,368,0,2,370,30,220.5256666666667,30,194.76666666666668,220.5256666666667,368
13201,140,0,138,278,4,308.265,4,259.0,308.265,140
13202,336,0,30,366,7,225.75714285714284,7,81.71428571428571,225.7571428571429,336
13203,335,0,22,358,6,296.465,6,268.8333333333333,296.465,335
13204,0,1,367,367,1,966.6600000000001,1,428.0,966.6600000000001,0
13205,0,0,79,79,1,2803.2,1,256.0,2803.2,0
13206,332,0,36,368,13,639.0915384615384,13,545.0769230769231,639.0915384615384,332
13207,160,0,87,248,2,142.8,2,24.0,142.8,160
13208,287,0,85,372,3,252.88333333333333,3,180.0,252.88333333333335,287
13209,170,0,150,320,5,523.58,5,305.6,523.5799999999999,170
13211,351,0,17,369,7,217.62142857142857,7,144.42857142857142,217.62142857142857,351
13213,184,0,19,204,6,388.49,6,267.0,388.49,184
13214,228,0,53,282,7,466.31857142857143,7,423.7142857142857,466.31857142857143,228
13215,0,0,38,38,1,81.6,1,96.0,81.6,0
13217,0,1,291,291,1,132.5,1,250.0,132.5,0
13219,0,1,254,254,1,76.23,1,11.0,76.23,0
13220,0,1,211,211,1,516.8,1,200.0,516.8,0
13222,0,1,213,213,1,88.5,1,30.0,88.5,0
13223,241,0,59,301,4,201.48000000000002,4,120.0,201.48000000000002,241
13225,301,0,57,358,9,1088.47,9,442.77777777777777,1088.47,301
13226,0,0,29,29,1,204.25,1,99.0,204.25,0
13230,265,0,1,266,17,203.40176470588236,17,112.6470588235294,203.40176470588236,265
13233,273,0,56,330,2,285.67,2,300.0,285.66999999999996,273
13234,59,1,308,368,2,173.25,2,79.5,173.25,59
13237,0,0,23,23,1,643.0,1,128.0,643.0,0
13238,159,0,66,226,2,152.95,2,72.0,152.95,159
13239,65,0,73,138,4,316.28249999999997,4,206.0,316.2825,65
13240,286,0,1,288,5,207.24200000000002,5,108.4,207.24200000000002,286
13241,0,0,47,47,1,112.53,1,46.0,112.53,0
13242,217,0,87,304,4,107.25,4,55.0,107.25,217
13243,182,0,85,267,4,158.815,4,80.5,158.815,182
13245,0,0,68,68,1,558.72,1,246.0,558.72,0
13246,131,0,29,161,5,278.046,5,241.8,278.046,131
13249,283,0,37,320,6,149.58666666666667,6,116.66666666666667,149.58666666666667,283
13250,41,0,96,138,2,126.545,2,53.5,126.545,41
13251,0,0,38,38,1,252.68,1,215.0,252.68,0
13252,231,0,30,261,2,199.65,2,67.0,199.64999999999998,231
13253,273,0,66,339,2,960.355,2,721.5,960.355,273
13254,0,0,12,12,1,51.410000000000004,1,43.0,51.410000000000004,0
13255,138,0,9,148,2,252.475,2,170.0,252.475,138
13257,0,0,72,72,1,149.75,1,33.0,149.75,0
13258,20,0,15,36,2,168.29999999999998,2,82.0,168.29999999999998,20
13259,301,0,33,334,8,139.92,8,47.125,139.92,301
13262,211,0,25,236,2,186.58,2,61.0,186.57999999999998,211
13263,19,0,29,49,4,309.8175,4,151.0,309.8175,19
13264,0,0,78,78,1,722.5600000000001,1,375.0,722.5600000000001,0
13266,309,0,49,358,7,328.6828571428572,7,344.14285714285717,328.68285714285713,309
13267,365,0,2,368,18,290.9316666666667,18,118.61111111111111,290.9316666666667,365
13269,368,0,5,373,14,253.24785714285713,14,217.85714285714286,253.24785714285713,368
13270,0,0,2,2,1,590.0,1,200.0,590.0,0
13274,0,0,45,45,1,360.85,1,199.0,360.85,0
13275,248,0,19,268,2,119.43,2,69.0,119.43,248
13276,245,0,33,278,3,433.66,3,226.33333333333334,433.66,245
13277,159,0,16,175,3,88.3,3,68.66666666666667,88.3,159
13278,210,0,35,246,3,297.70666666666665,3,273.6666666666667,297.70666666666665,210
13280,265,0,15,280,4,373.7175,4,242.75,373.7175,265
13281,0,0,75,75,1,350.85,1,201.0,350.85,0
13282,0,0,42,42,1,181.05,1,103.0,181.05,0
13283,72,1,203,276,2,139.85,2,57.0,139.85000000000002,72
13285,23,1,236,260,2,327.735,2,203.0,327.735,23
13286,0,1,236,236,1,734.91,1,274.0,734.91,0
13287,101,1,239,340,3,260.53000000000003,3,143.0,260.53000000000003,101
13288,223,0,79,302,5,185.522,5,75.8,185.522,223
13289,0,1,359,359,1,307.95,1,119.0,307.95,0
13290,0,0,74,74,1,208.63,1,1.0,208.63,0
13291,252,0,50,302,10,290.96799999999996,10,136.7,290.96799999999996,252
13292,110,0,51,162,3,138.52333333333334,3,61.0,138.52333333333334,110
13293,276,0,28,304,6,198.82333333333335,6,92.5,198.82333333333335,276
13294,0,1,282,282,1,815.79,1,543.0,815.79,0
13295,200,0,12,212,3,300.25666666666666,3,217.0,300.25666666666666,200
13296,153,0,59,213,5,141.022,5,115.0,141.022,153
13297,157,0,21,178,3,759.59,3,577.0,759.59,157
13299,104,0,59,164,2,538.1,2,193.0,538.1,104
13300,186,0,24,210,2,456.81,2,126.0,456.81,186
13302,0,0,162,162,1,95.45,1,7.0,95.45,0
13303,0,0,36,36,1,61.72,1,26.0,61.72,0
13304,213,0,91,305,3,305.8566666666667,3,159.33333333333334,305.8566666666667,213
13305,266,0,8,275,7,250.25,7,161.14285714285714,250.25,266
13306,0,0,66,66,1,53.65,1,74.0,53.65,0
13307,104,0,123,228,2,129.17,2,68.0,129.17000000000002,104
13308,0,1,232,232,1,284.86,1,230.0,284.86,0
13309,0,0,28,28,1,249.58,1,370.0,249.58,0
13310,21,0,16,38,2,204.585,2,114.5,204.585,21
13312,0,0,87,87,1,124.75,1,41.0,124.75,0
13313,257,0,115,373,7,270.0,7,208.14285714285714,270.0,257
13315,0,1,325,325,1,310.26,1,232.0,310.26,0
13316,247,0,28,275,6,1201.315,6,2403.8333333333335,1201.315,247
13317,340,0,21,362,13,324.0316153846154,13,162.6153846153846,324.0316153846154,340
13319,367,0,1,369,34,330.4985294117647,34,133.7058823529412,330.4985294117647,367
13320,44,0,70,114,2,339.7,2,211.5,339.70000000000005,44
13324,135,0,64,199,8,423.94,8,405.375,423.94,135
13326,0,0,68,68,1,281.76,1,140.0,281.76,0
13327,355,0,1,357,14,446.55071428571426,14,205.64285714285714,446.55071428571426,355
13329,368,0,2,371,7,617.71,7,431.85714285714283,617.71,368
13330,199,0,91,290,3,551.7233333333334,3,400.0,551.7233333333334,199
13331,0,0,37,37,1,262.4,1,54.0,262.4,0
13333,247,0,47,294,3,338.58,3,228.33333333333334,338.58000000000004,247
13334,116,0,172,288,2,1349.74,2,717.0,1349.74,116
13337,0,1,182,182,1,1575.26,1,980.0,1575.26,0
13338,161,0,177,339,3,652.8666666666667,3,298.3333333333333,652.8666666666667,161
13340,237,0,53,291,5,2272.816,5,773.2,2272.816,237
13346,133,0,98,232,6,49.9,6,30.0,49.9,133
13357,132,0,130,263,4,799.0275,4,447.75,799.0275,132
13359,0,0,39,39,1,603.75,1,220.0,603.75,0
13360,269,0,67,336,4,388.4125,4,235.5,388.4125,269
13361,145,0,108,253,2,725.25,2,162.0,725.25,145
13362,47,0,14,61,3,767.7766666666666,3,366.3333333333333,767.7766666666666,47
13363,0,0,45,45,1,731.36,1,436.0,731.36,0
13367,0,0,67,67,1,510.20000000000005,1,253.0,510.20000000000005,0
13368,8,0,50,59,2,249.05,2,139.5,249.05,8
13369,0,0,1,1,1,308.28000000000003,1,149.0,308.28000000000003,0
13370,0,0,7,7,1,754.87,1,343.0,754.87,0
13371,127,0,141,268,2,1148.83,2,509.5,1148.83,127
13373,317,0,51,369,3,1424.9799999999998,3,870.6666666666666,1424.9800000000002,317
13374,34,0,50,85,2,211.4,2,67.5,211.4,34
13375,0,0,80,80,1,1013.58,1,682.0,1013.58,0
13377,249,0,32,281,2,776.44,2,374.0,776.44,249
13380,0,0,68,68,1,62.4,1,48.0,62.4,0
13381,358,0,15,374,6,764.1766666666667,6,516.0,764.1766666666666,358
13382,302,0,64,367,4,291.1475,4,183.0,291.14750000000004,302
13383,0,0,179,179,1,305.28000000000003,1,288.0,305.28000000000003,0
13384,110,0,26,136,4,632.225,4,430.0,632.225,110
13386,22,0,50,73,2,417.73,2,257.0,417.73,22
13387,0,0,53,53,1,186.94,1,123.0,186.94,0
13388,0,1,239,239,1,508.55,1,419.0,508.55,0
13392,0,1,313,313,1,91.14,1,82.0,91.14,0
13393,148,1,219,368,4,282.8625,4,165.5,282.8625,148
13394,359,0,15,374,11,372.88000000000005,11,269.27272727272725,372.88000000000005,359
13395,21,0,36,57,2,436.255,2,662.0,436.255,21
13397,251,0,73,324,5,329.548,5,181.2,329.548,251
13398,0,0,84,84,1,213.0,1,60.0,213.0,0
13399,54,0,100,155,3,91.8,3,40.0,91.8,54
13400,0,1,218,218,1,310.83,1,284.0,310.83,0
13402,192,0,8,200,3,304.6333333333334,3,209.33333333333334,304.6333333333334,192
13403,335,0,23,359,2,77.25,2,35.0,77.25,335
13405,242,0,117,360,3,213.78666666666666,3,230.0,213.78666666666666,242
13406,204,0,63,267,2,284.46,2,146.0,284.46,204
13407,83,1,214,297,3,748.2333333333332,3,563.3333333333334,748.2333333333332,83
13408,364,0,7,371,46,513.4004782608696,46,288.4130434782609,513.4004782608696,364
13410,338,0,29,367,4,299.725,4,181.5,299.725,338
13412,0,1,256,256,1,487.34999999999997,1,176.0,487.34999999999997,0
13413,47,1,275,323,6,71.57333333333334,6,75.83333333333333,71.57333333333334,47
13414,139,0,99,239,3,367.88000000000005,3,376.0,367.88000000000005,139
13415,255,0,108,364,4,196.0425,4,124.0,196.04250000000002,255
13416,0,1,372,372,1,228.3,1,66.0,228.3,0
13417,121,1,183,305,4,257.165,4,92.5,257.165,121
13418,355,0,8,364,15,403.69800000000004,15,244.66666666666666,403.69800000000004,355
13421,257,0,42,299,6,370.84,6,203.83333333333334,370.84,257
13423,0,0,64,64,1,217.03,1,141.0,217.03,0
13424,0,0,85,85,1,572.77,1,529.0,572.77,0
13425,70,0,144,215,2,883.11,2,617.5,883.11,70
13426,347,0,18,366,12,377.1716666666667,12,218.58333333333334,377.1716666666667,347
13427,244,0,113,358,3,141.31,3,111.66666666666667,141.31,244
13428,0,0,150,150,2,138.38,2,102.5,138.38,0
13431,253,0,42,295,6,341.19,6,149.66666666666666,341.19,253
13432,40,1,207,248,2,219.55,2,108.5,219.55,40
13433,195,0,137,332,4,164.57999999999998,4,47.5,164.57999999999998,195
13434,270,0,21,291,3,377.54,3,188.0,377.54,270
13435,123,0,12,136,2,318.72,2,312.5,318.72,123
13438,0,1,183,183,1,46.5,1,10.0,46.5,0
13439,138,0,24,162,2,351.45,2,355.0,351.45000000000005,138
13440,28,0,59,87,7,185.03571428571428,7,81.85714285714286,185.03571428571428,28
13441,0,0,67,67,1,424.26,1,316.0,424.26,0
13442,70,1,303,374,3,139.95666666666668,3,38.333333333333336,139.95666666666668,70
13443,228,0,84,313,6,212.19333333333336,6,134.16666666666666,212.1933333333333,228
13444,131,0,10,142,2,309.54,2,165.5,309.54,131
13445,0,1,262,262,1,241.89999999999998,1,198.0,241.89999999999998,0
13446,233,0,66,299,11,352.8990909090909,11,218.45454545454547,352.89909090909094,233
13448,359,0,9,369,9,628.3555555555555,9,301.0,628.3555555555555,359
13450,228,0,10,239,7,296.6171428571429,7,333.7142857142857,296.6171428571428,228
13451,246,0,17,264,6,698.6333333333333,6,516.8333333333334,698.6333333333333,246
13452,0,0,108,108,1,139.8,1,4.0,139.8,0
13453,0,0,38,38,1,424.71,1,207.0,424.71,0
13454,0,1,277,277,1,219.87,1,198.0,219.87,0
13455,364,0,2,366,5,369.518,5,126.2,369.51800000000003,364
13457,48,1,324,373,2,74.11,2,48.0,74.11,48
13458,9,0,15,24,2,1156.35,2,626.0,1156.35,9
13459,57,1,260,318,2,580.2049999999999,2,493.0,580.2049999999999,57
13461,190,0,43,233,3,905.0,3,654.0,905.0,190
13462,315,0,46,361,4,250.5875,4,158.75,250.58749999999998,315
13464,223,0,30,254,5,484.592,5,207.4,484.592,223
13465,139,0,82,222,2,465.56,2,292.0,465.56,139
13466,219,0,44,264,4,176.3625,4,100.25,176.3625,219
13468,368,0,4,372,38,201.85631578947368,38,84.8157894736842,201.85631578947368,368
13469,0,1,289,289,1,82.4,1,52.0,82.4,0
13472,91,0,99,191,2,296.12,2,155.0,296.12,91
13473,149,1,210,360,6,372.52,6,122.33333333333333,372.52,149
13474,51,0,79,131,2,209.875,2,94.5,209.875,51
13476,237,0,42,280,3,274.3333333333333,3,98.66666666666667,274.3333333333333,237
13477,227,0,91,319,5,272.918,5,214.0,272.918,227
13478,207,0,105,313,5,443.15600000000006,5,237.8,443.15600000000006,207
13479,24,0,88,113,2,275.21,2,291.0,275.21000000000004,24
13480,262,0,52,315,2,313.91,2,181.0,313.90999999999997,262
13481,360,0,10,371,6,337.7133333333333,6,152.16666666666666,337.7133333333333,360
13482,0,1,263,263,1,151.45,1,71.0,151.45,0
13484,256,0,19,275,2,238.46,2,90.0,238.45999999999998,256
13485,359,0,12,372,10,256.498,10,152.1,256.498,359
13487,229,0,141,370,2,135.735,2,48.5,135.735,229
13488,316,0,3,319,11,601.7790909090909,11,306.6363636363636,601.7790909090909,316
13490,0,1,290,290,1,154.25,1,25.0,154.25,0
13491,360,0,8,368,18,186.15222222222224,18,82.33333333333333,186.1522222222222,360
13495,364,0,4,368,6,554.8983333333333,6,307.5,554.8983333333333,364
13497,301,0,4,305,5,194.456,5,83.2,194.456,301
13498,0,1,366,366,1,327.38,1,362.0,327.38,0
13500,0,0,37,37,1,299.53,1,229.0,299.53,0
13501,83,0,122,206,2,772.395,2,346.5,772.395,83
13502,132,0,51,184,2,244.25,2,113.0,244.25,132
13503,181,0,115,297,5,328.478,5,171.4,328.478,181
13506,90,0,5,96,4,295.17,4,212.5,295.17,90
13508,0,1,278,278,1,176.07999999999998,1,156.0,176.07999999999998,0
13509,0,0,143,143,1,135.0,1,108.0,135.0,0
13510,343,0,11,354,7,395.2471428571429,7,236.85714285714286,395.2471428571429,343
