Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime,CLV
25,25,1,261.06,1,78.0,261.06,0,0.0
361,361,1,93.35000000000001,1,21.0,93.35000000000001,0,0.0
81,295,4,211.2175,4,127.75,211.2175,214,495.3484383561644
11,11,1,355.5,1,122.0,355.5,0,0.0
30,248,4,221.005,4,130.5,221.005,218,527.9900273972603
128,289,3,306.6933333333333,3,374.6666666666667,306.6933333333333,160,403.32273972602735
361,361,1,497.65000000000003,1,169.0,497.65000000000003,0,0.0
40,372,20,712.8340000000001,20,397.9,712.8340000000001,331,12928.660493150686
52,70,2,146.59,2,64.0,146.59,18,14.458191780821918
22,360,18,333.0522222222222,18,219.22222222222223,333.0522222222222,338,5551.478684931506
67,93,2,242.99,2,145.0,242.99,25,33.28630136986301
215,215,1,175.25,1,59.0,175.25,0,0.0
33,359,2,191.33,2,102.0,191.32999999999998,325,340.72465753424655
308,308,1,234.0,1,120.0,234.0,0,0.0
10,284,2,165.06,2,161.5,165.06,274,247.8161095890411
8,8,1,50.550000000000004,1,13.0,50.550000000000004,0,0.0
65,228,3,436.99666666666667,3,246.33333333333334,436.99666666666667,162,581.8640547945206
7,361,18,434.15722222222223,18,235.5,434.15722222222223,354,7579.314575342466
68,68,1,1914.8,1,1074.0,1914.8,0,0.0
74,239,6,540.0233333333333,6,319.6666666666667,540.0233333333334,164,1455.8437260273975
49,284,7,355.0657142857143,7,187.28571428571428,355.0657142857143,235,1600.2276712328767
15,369,6,204.99166666666667,6,66.16666666666667,204.99166666666667,353,1189.513287671233
198,295,2,309.48,2,139.0,309.48,97,164.4907397260274
10,370,8,283.8575,8,149.25,283.8575,360,2239.7523287671233
65,65,1,65.3,1,35.0,65.3,0,0.0
164,164,1,759.13,1,299.0,759.13,0,0.0
106,218,2,277.935,2,90.5,277.935,111,169.045397260274
367,367,1,323.39,1,241.0,323.39,0,0.0
124,362,4,189.43,4,211.5,189.43,237,491.99901369863016
21,324,13,794.4000000000001,13,1966.1538461538462,794.4000000000001,303,8572.990684931508
10,159,2,339.9,2,30.0,339.9,148,275.6449315068493
4,4,1,402.36,1,174.0,402.36,0,0.0
43,190,5,658.568,5,461.8,658.568,147,1326.157479452055
28,96,7,257.9685714285714,7,128.42857142857142,257.9685714285714,67,331.4719452054794
65,65,1,30.0,1,15.0,30.0,0,0.0
5,37,2,139.955,2,76.5,139.955,31,23.773178082191784
67,67,1,442.32,1,282.0,442.32,0,0.0
320,320,1,307.1,1,38.0,307.1,0,0.0
35,372,9,337.09777777777776,9,188.77777777777777,337.09777777777776,336,2792.832
220,358,4,252.6825,4,72.5,252.6825,138,382.13901369863015
86,225,4,199.7825,4,83.75,199.7825,139,304.32621917808217
234,368,3,496.19666666666666,3,270.6666666666667,496.19666666666666,133,542.4177260273972
128,336,10,428.758,10,211.9,428.758,208,2443.3332602739724
37,122,2,251.82,2,92.0,251.82,84,115.90619178082191
92,92,1,319.94,1,241.0,319.94,0,0.0
9,359,17,326.9188235294118,17,119.88235294117646,326.9188235294118,349,5313.998301369863
72,317,5,445.94399999999996,5,286.6,445.9440000000001,245,1496.661369863014
25,37,2,375.78000000000003,2,176.0,375.78,11,22.649753424657533
2,360,19,340.93,19,181.52631578947367,340.93,357,6335.693671232877
214,255,2,77.9,2,36.0,77.9,40,17.073972602739726
56,290,6,461.8633333333333,6,200.33333333333334,461.8633333333333,234,1776.592109589041
257,257,1,127.65,1,47.0,127.65,0,0.0
65,65,1,1106.7,1,927.0,1106.7,0,0.0
187,187,1,209.48,1,158.0,209.48,0,0.0
166,267,3,236.53,3,152.0,236.53,101,196.352301369863
49,254,9,234.26333333333332,9,91.66666666666667,234.26333333333332,205,1184.15301369863
116,116,1,188.4,1,116.0,188.4,0,0.0
186,227,2,280.625,2,77.0,280.625,41,63.044520547945204
9,183,5,211.01,5,76.2,211.01000000000005,174,502.9553424657535
45,82,2,196.525,2,49.5,196.52499999999998,36,38.76657534246575
5,179,16,324.094375,16,592.5625,324.094375,173,2457.7896712328766
95,368,3,174.29999999999998,3,87.33333333333333,174.29999999999998,272,389.66794520547944
248,248,1,129.22,1,30.0,129.22,0,0.0
47,73,2,209.04,2,130.5,209.04,26,29.78104109589041
147,359,4,344.685,4,206.5,344.685,212,800.802410958904
93,93,1,135.4,1,44.0,135.4,0,0.0
2,364,8,290.79375,8,238.625,290.79375,362,2307.229315068493
2,374,32,528.2659375000001,32,204.78125,528.2659375000001,372,17228.706082191784
53,53,1,199.08,1,96.0,199.08,0,0.0
37,245,3,74.21666666666667,3,24.333333333333332,74.21666666666667,208,126.88
7,367,19,1624.6194736842106,19,1176.578947368421,1624.6194736842106,360,30444.92383561644
60,353,12,310.1766666666667,12,345.1666666666667,310.1766666666667,292,2977.696
61,61,1,91.67999999999999,1,120.0,91.67999999999999,0,0.0
127,127,1,122.39999999999999,1,144.0,122.39999999999999,0,0.0
315,374,6,336.2,6,121.33333333333333,336.2,59,326.0679452054794
18,18,1,439.33000000000004,1,155.0,439.33000000000004,0,0.0
362,362,1,313.64,1,86.0,313.64,0,0.0
53,53,1,236.11,1,76.0,236.11,0,0.0
4,373,109,531.0591743119265,109,267.20183486238534,531.0591743119265,368,58361.2208219178
1,130,13,399.17846153846153,13,90.84615384615384,399.17846153846153,129,1834.0336438356162
365,365,2,988.0,2,436.5,988.0,0,0.0
50,303,7,237.49285714285716,7,55.0,237.49285714285716,253,1152.3283561643836
9,371,48,981.4829166666667,48,463.875,981.4829166666667,362,46723.96482191781
4,25,2,252.9,2,186.0,252.9,20,27.715068493150685
30,30,1,419.70000000000005,1,6.0,419.70000000000005,0,0.0
24,374,18,406.71555555555557,18,165.83333333333334,406.71555555555557,349,6999.964712328767
134,317,3,198.07000000000002,3,121.66666666666667,198.06999999999996,182,296.2910136986301
1,218,14,376.6307142857143,14,169.42857142857142,376.6307142857143,217,3134.805780821918
73,213,2,232.85000000000002,2,172.0,232.85000000000002,139,177.34876712328767
51,289,3,203.54,3,110.0,203.54,237,396.48476712328767
72,72,1,72.0,1,100.0,72.0,0,0.0
49,49,1,526.96,1,213.0,526.96,0,0.0
49,309,5,744.29,5,604.6,744.29,259,2640.700136986301
8,71,2,374.23,2,372.5,374.23,62,127.13567123287672
187,187,1,347.49,1,237.0,347.49,0,0.0
73,374,5,293.76000000000005,5,75.0,293.76000000000005,301,1211.25698630137
354,354,1,321.88000000000005,1,180.0,321.88000000000005,0,0.0
177,177,1,20.6,1,11.0,20.6,0,0.0
2,257,14,454.07714285714286,14,106.78571428571429,454.07714285714286,254,4423.83101369863
366,366,1,234.38,1,74.0,234.38,0,0.0
15,235,6,533.32,6,394.5,533.32,220,1928.718904109589
1,259,12,138.24166666666665,12,93.5,138.24166666666667,258,1172.5923287671233
12,75,4,304.4,4,106.0,304.4,62,206.82520547945202
304,304,1,134.9,1,110.0,134.9,0,0.0
108,165,2,253.375,2,134.0,253.375,56,77.74794520547945
21,21,1,885.33,1,619.0,885.33,0,0.0
159,159,1,148.62,1,53.0,148.62,0,0.0
2,283,7,271.23,7,180.85714285714286,271.23,280,1456.4679452054795
267,267,1,263.5,1,31.0,263.5,0,0.0
88,165,2,116.625,2,148.0,116.625,77,49.20616438356164
54,304,4,560.1175,4,269.0,560.1175,250,1534.5684931506846
95,95,1,90.65,1,23.0,90.65,0,0.0
38,52,2,340.825,2,152.5,340.825,14,26.145479452054794
127,127,1,275.45,1,123.0,275.45,0,0.0
11,367,8,458.36875000000003,8,222.625,458.36875000000003,355,3566.4856164383564
22,138,8,497.95625,8,254.25,497.95625,115,1255.122602739726
8,32,2,252.425,2,122.5,252.425,24,33.19561643835616
73,73,1,3138.04,1,2189.0,3138.04,0,0.0
2,127,3,263.57,3,153.66666666666666,263.57,124,268.62476712328765
21,366,12,438.94416666666666,12,300.9166666666667,438.94416666666666,344,4964.278136986301
220,220,1,405.1,1,198.0,405.1,0,0.0
67,67,1,24.4,1,8.0,24.4,0,0.0
8,235,4,201.25,4,30.25,201.25,227,500.64383561643837
25,368,14,343.8971428571429,14,180.14285714285714,343.8971428571429,343,4524.367342465754
120,266,3,149.98999999999998,3,57.0,149.98999999999998,146,179.98799999999997
261,263,2,603.67,2,225.0,603.6700000000001,1,3.3077808219178086
53,330,7,306.6257142857143,7,139.57142857142858,306.6257142857143,277,1628.8966027397262
35,371,3,541.6133333333333,3,325.3333333333333,541.6133333333333,336,1495.7431232876713
4,127,3,259.4733333333333,3,137.33333333333334,259.47333333333336,123,262.3168767123288
21,312,3,528.8466666666667,3,304.6666666666667,528.8466666666667,290,1260.5386301369863
45,277,5,789.228,5,664.6,789.228,232,2508.2314520547948
24,24,1,307.12,1,208.0,307.12,0,0.0
136,136,1,359.38,1,76.0,359.38,0,0.0
16,371,12,632.2666666666667,12,336.8333333333333,632.2666666666667,355,7379.331506849315
246,246,1,17.65,1,3.0,17.65,0,0.0
205,303,2,186.1,2,60.0,186.10000000000002,98,99.93315068493152
49,49,1,429.68,1,360.0,429.68,0,0.0
50,50,1,458.73,1,306.0,458.73,0,0.0
26,26,1,333.82,1,222.0,333.82,0,0.0
178,178,1,541.14,1,228.0,541.14,0,0.0
198,198,1,127.2,1,24.0,127.2,0,0.0
36,36,1,69.6,1,48.0,69.6,0,0.0
3,365,10,221.211,10,131.8,221.211,362,2193.928273972603
5,371,10,662.1600000000001,10,311.6,662.1600000000001,366,6639.741369863014
218,371,2,415.725,2,211.5,415.72499999999997,153,348.5256164383561
66,66,1,229.75,1,89.0,229.75,0,0.0
33,359,10,833.372,10,520.8,833.372,326,7443.267726027397
254,254,1,572.3100000000001,1,368.0,572.3100000000001,0,0.0
243,243,1,86.10000000000001,1,42.0,86.10000000000001,0,0.0
17,17,1,359.69,1,171.0,359.69,0,0.0
30,271,6,513.0666666666667,6,303.1666666666667,513.0666666666667,241,2032.5873972602742
260,260,3,35.11333333333334,3,67.0,35.11333333333334,0,0.0
180,368,3,190.22,3,102.66666666666667,190.22,188,293.92898630136983
294,294,1,164.69,1,115.0,164.69,0,0.0
171,322,4,411.65999999999997,4,258.5,411.65999999999997,151,681.2127123287671
57,57,1,412.08,1,300.0,412.08,0,0.0
50,50,1,136.73,1,70.0,136.73,0,0.0
79,253,3,423.68666666666667,3,260.6666666666667,423.68666666666667,174,605.9299726027397
245,245,1,373.01000000000005,1,204.0,373.01000000000005,0,0.0
23,70,2,786.495,2,400.5,786.495,47,202.54939726027396
2,370,30,220.5256666666667,30,194.76666666666668,220.5256666666667,368,6670.146191780823
138,278,4,308.265,4,259.0,308.265,140,472.95452054794515
30,366,7,225.75714285714284,7,81.71428571428571,225.7571428571429,336,1454.7419178082193
22,358,6,296.465,6,268.8333333333333,296.465,335,1632.5880821917808
367,367,1,966.6600000000001,1,428.0,966.6600000000001,0,0.0
79,79,1,2803.2,1,256.0,2803.2,0,0.0
36,368,13,639.0915384615384,13,545.0769230769231,639.0915384615384,332,7557.038575342466
87,248,2,142.8,2,24.0,142.8,160,125.1945205479452
85,372,3,252.88333333333333,3,180.0,252.88333333333335,287,596.5275342465754
150,320,5,523.58,5,305.6,523.5799999999999,170,1219.2958904109587
17,369,7,217.62142857142857,7,144.42857142857142,217.62142857142857,351,1464.9201369863013
19,204,6,388.49,6,267.0,388.49,184,1175.0492054794522
53,282,7,466.31857142857143,7,423.7142857142857,466.31857142857143,228,2039.0258630136987
38,38,1,81.6,1,96.0,81.6,0,0.0
291,291,1,132.5,1,250.0,132.5,0,0.0
254,254,1,76.23,1,11.0,76.23,0,0.0
211,211,1,516.8,1,200.0,516.8,0,0.0
213,213,1,88.5,1,30.0,88.5,0,0.0
59,301,4,201.48000000000002,4,120.0,201.48000000000002,241,532.128
57,358,9,1088.47,9,442.77777777777777,1088.47,301,8078.534876712329
29,29,1,204.25,1,99.0,204.25,0,0.0
1,266,17,203.40176470588236,17,112.6470588235294,203.40176470588236,265,2510.479315068493
56,330,2,285.67,2,300.0,285.66999999999996,273,427.3310136986301
308,368,2,173.25,2,79.5,173.25,59,56.00958904109589
23,23,1,643.0,1,128.0,643.0,0,0.0
66,226,2,152.95,2,72.0,152.95,159,133.25506849315067
73,138,4,316.28249999999997,4,206.0,316.2825,65,225.29712328767124
1,288,5,207.24200000000002,5,108.4,207.24200000000002,286,811.9344109589041
47,47,1,112.53,1,46.0,112.53,0,0.0
87,304,4,107.25,4,55.0,107.25,217,255.04931506849314
85,267,4,158.815,4,80.5,158.815,182,316.7597808219178
68,68,1,558.72,1,246.0,558.72,0,0.0
29,161,5,278.046,5,241.8,278.046,131,498.95926027397263
37,320,6,149.58666666666667,6,116.66666666666667,149.58666666666667,283,695.8853698630137
96,138,2,126.545,2,53.5,126.545,41,28.429287671232878
38,38,1,252.68,1,215.0,252.68,0,0.0
30,261,2,199.65,2,67.0,199.64999999999998,231,252.70767123287666
66,339,2,960.355,2,721.5,960.355,273,1436.5858356164385
12,12,1,51.410000000000004,1,43.0,51.410000000000004,0,0.0
9,148,2,252.475,2,170.0,252.475,138,190.91260273972603
72,72,1,149.75,1,33.0,149.75,0,0.0
15,36,2,168.29999999999998,2,82.0,168.29999999999998,20,18.443835616438353
33,334,8,139.92,8,47.125,139.92,301,923.0886575342465
25,236,2,186.58,2,61.0,186.57999999999998,211,215.71715068493148
29,49,4,309.8175,4,151.0,309.8175,19,64.50994520547945
78,78,1,722.5600000000001,1,375.0,722.5600000000001,0,0.0
49,358,7,328.6828571428572,7,344.14285714285717,328.68285714285713,309,1947.783616438356
2,368,18,290.9316666666667,18,118.61111111111111,290.9316666666667,365,5236.77
5,373,14,253.24785714285713,14,217.85714285714286,253.24785714285713,368,3574.6108493150687
2,2,1,590.0,1,200.0,590.0,0,0.0
45,45,1,360.85,1,199.0,360.85,0,0.0
19,268,2,119.43,2,69.0,119.43,248,162.2939178082192
33,278,3,433.66,3,226.33333333333334,433.66,245,873.2605479452055
16,175,3,88.3,3,68.66666666666667,88.3,159,115.39479452054793
35,246,3,297.70666666666665,3,273.6666666666667,297.70666666666665,210,513.8498630136985
15,280,4,373.7175,4,242.75,373.7175,265,1085.3165753424657
75,75,1,350.85,1,201.0,350.85,0,0.0
42,42,1,181.05,1,103.0,181.05,0,0.0
203,276,2,139.85,2,57.0,139.85000000000002,72,55.173698630137
236,260,2,327.735,2,203.0,327.735,23,41.3035890410959
236,236,1,734.91,1,274.0,734.91,0,0.0
239,340,3,260.53000000000003,3,143.0,260.53000000000003,101,216.2755890410959
79,302,5,185.522,5,75.8,185.522,223,566.7315890410958
359,359,1,307.95,1,119.0,307.95,0,0.0
74,74,1,208.63,1,1.0,208.63,0,0.0
50,302,10,290.96799999999996,10,136.7,290.96799999999996,252,2008.8749589041092
51,162,3,138.52333333333334,3,61.0,138.52333333333334,110,125.24027397260275
28,304,6,198.82333333333335,6,92.5,198.82333333333335,276,902.0587397260274
282,282,1,815.79,1,543.0,815.79,0,0.0
12,212,3,300.25666666666666,3,217.0,300.25666666666666,200,493.572602739726
59,213,5,141.022,5,115.0,141.022,153,295.56665753424653
21,178,3,759.59,3,577.0,759.59,157,980.1832602739726
59,164,2,538.1,2,193.0,538.1,104,306.6432876712329
24,210,2,456.81,2,126.0,456.81,186,465.5707397260274
162,162,1,95.45,1,7.0,95.45,0,0.0
36,36,1,61.72,1,26.0,61.72,0,0.0
91,305,3,305.8566666666667,3,159.33333333333334,305.8566666666667,213,535.4586575342466
8,275,7,250.25,7,161.14285714285714,250.25,266,1276.6178082191782
66,66,1,53.65,1,74.0,53.65,0,0.0
123,228,2,129.17,2,68.0,129.17000000000002,104,73.60920547945206
232,232,1,284.86,1,230.0,284.86,0,0.0
28,28,1,249.58,1,370.0,249.58,0,0.0
16,38,2,204.585,2,114.5,204.585,21,23.541287671232876
87,87,1,124.75,1,41.0,124.75,0,0.0
115,373,7,270.0,7,208.14285714285714,270.0,257,1330.7671232876712
325,325,1,310.26,1,232.0,310.26,0,0.0
28,275,6,1201.315,6,2403.8333333333335,1201.315,247,4877.668027397261
21,362,13,324.0316153846154,13,162.6153846153846,324.0316153846154,340,3923.889698630137
1,369,34,330.4985294117647,34,133.7058823529412,330.4985294117647,367,11298.522328767123
70,114,2,339.7,2,211.5,339.70000000000005,44,81.90027397260275
64,199,8,423.94,8,405.375,423.94,135,1254.397808219178
68,68,1,281.76,1,140.0,281.76,0,0.0
1,357,14,446.55071428571426,14,205.64285714285714,446.55071428571426,355,6080.430273972603
2,371,7,617.71,7,431.85714285714283,617.71,368,4359.5094794520555
91,290,3,551.7233333333334,3,400.0,551.7233333333334,199,902.4077534246576
37,37,1,262.4,1,54.0,262.4,0,0.0
47,294,3,338.58,3,228.33333333333334,338.58000000000004,247,687.3637808219179
172,288,2,1349.74,2,717.0,1349.74,116,857.9169315068494
182,182,1,1575.26,1,980.0,1575.26,0,0.0
177,339,3,652.8666666666667,3,298.3333333333333,652.8666666666667,161,863.9304109589041
53,291,5,2272.816,5,773.2,2272.816,237,7378.868383561643
98,232,6,49.9,6,30.0,49.9,133,109.09643835616437
130,263,4,799.0275,4,447.75,799.0275,132,1155.853479452055
39,39,1,603.75,1,220.0,603.75,0,0.0
67,336,4,388.4125,4,235.5,388.4125,269,1145.0187671232877
108,253,2,725.25,2,162.0,725.25,145,576.2260273972603
14,61,3,767.7766666666666,3,366.3333333333333,767.7766666666666,47,296.59317808219174
45,45,1,731.36,1,436.0,731.36,0,0.0
67,67,1,510.20000000000005,1,253.0,510.20000000000005,0,0.0
50,59,2,249.05,2,139.5,249.05,8,10.917260273972603
1,1,1,308.28000000000003,1,149.0,308.28000000000003,0,0.0
7,7,1,754.87,1,343.0,754.87,0,0.0
141,268,2,1148.83,2,509.5,1148.83,127,799.4597808219178
51,369,3,1424.9799999999998,3,870.6666666666666,1424.9800000000002,317,3712.7561095890414
50,85,2,211.4,2,67.5,211.4,34,39.3841095890411
80,80,1,1013.58,1,682.0,1013.58,0,0.0
32,281,2,776.44,2,374.0,776.44,249,1059.3619726027398
68,68,1,62.4,1,48.0,62.4,0,0.0
15,374,6,764.1766666666667,6,516.0,764.1766666666666,358,4497.127342465753
64,367,4,291.1475,4,183.0,291.14750000000004,302,963.5785753424659
179,179,1,305.28000000000003,1,288.0,305.28000000000003,0,0.0
26,136,4,632.225,4,430.0,632.225,110,762.1342465753424
50,73,2,417.73,2,257.0,417.73,22,50.35649315068493
53,53,1,186.94,1,123.0,186.94,0,0.0
239,239,1,508.55,1,419.0,508.55,0,0.0
313,313,1,91.14,1,82.0,91.14,0,0.0
219,368,4,282.8625,4,165.5,282.8625,148,458.77972602739726
15,374,11,372.88000000000005,11,269.27272727272725,372.88000000000005,359,4034.2551232876713
36,57,2,436.255,2,662.0,436.255,21,50.199205479452054
73,324,5,329.548,5,181.2,329.548,251,1133.1033972602738
84,84,1,213.0,1,60.0,213.0,0,0.0
100,155,3,91.8,3,40.0,91.8,54,40.744109589041095
218,218,1,310.83,1,284.0,310.83,0,0.0
8,200,3,304.6333333333334,3,209.33333333333334,304.6333333333334,192,480.7364383561644
23,359,2,77.25,2,35.0,77.25,335,141.8013698630137
117,360,3,213.78666666666666,3,230.0,213.78666666666666,242,425.2304657534247
63,267,2,284.46,2,146.0,284.46,204,317.97172602739727
214,297,3,748.2333333333332,3,563.3333333333334,748.2333333333332,83,510.43863013698626
7,371,46,513.4004782608696,46,288.4130434782609,513.4004782608696,364,23551.719473972604
29,367,4,299.725,4,181.5,299.725,338,1110.2142465753425
256,256,1,487.34999999999997,1,176.0,487.34999999999997,0,0.0
275,323,6,71.57333333333334,6,75.83333333333333,71.57333333333334,47,55.29775342465754
99,239,3,367.88000000000005,3,376.0,367.88000000000005,139,420.290301369863
108,364,4,196.0425,4,124.0,196.04250000000002,255,547.844794520548
372,372,1,228.3,1,66.0,228.3,0,0.0
183,305,4,257.165,4,92.5,257.165,121,341.0078356164384
8,364,15,403.69800000000004,15,244.66666666666666,403.69800000000004,355,5889.566712328768
42,299,6,370.84,6,203.83333333333334,370.84,257,1566.672
64,64,1,217.03,1,141.0,217.03,0,0.0
85,85,1,572.77,1,529.0,572.77,0,0.0
144,215,2,883.11,2,617.5,883.11,70,338.72712328767125
18,366,12,377.1716666666667,12,218.58333333333334,377.1716666666667,347,4302.857041095891
113,358,3,141.31,3,111.66666666666667,141.31,244,283.39430136986306
150,150,2,138.38,2,102.5,138.38,0,0.0
42,295,6,341.19,6,149.66666666666666,341.19,253,1418.976493150685
207,248,2,219.55,2,108.5,219.55,40,48.12054794520548
137,332,4,164.57999999999998,4,47.5,164.57999999999998,195,351.70520547945205
21,291,3,377.54,3,188.0,377.54,270,837.828493150685
12,136,2,318.72,2,312.5,318.72,123,214.8085479452055
183,183,1,46.5,1,10.0,46.5,0,0.0
24,162,2,351.45,2,355.0,351.45000000000005,138,265.75397260273974
59,87,7,185.03571428571428,7,81.85714285714286,185.03571428571428,28,99.36164383561645
67,67,1,424.26,1,316.0,424.26,0,0.0
303,374,3,139.95666666666668,3,38.333333333333336,139.95666666666668,70,80.52301369863014
84,313,6,212.19333333333336,6,134.16666666666666,212.1933333333333,228,795.2889863013697
10,142,2,309.54,2,165.5,309.54,131,222.1903561643836
262,262,1,241.89999999999998,1,198.0,241.89999999999998,0,0.0
66,299,11,352.8990909090909,11,218.45454545454547,352.89909090909094,233,2478.0284109589043
9,369,9,628.3555555555555,9,301.0,628.3555555555555,359,5562.237808219178
10,239,7,296.6171428571429,7,333.7142857142857,296.6171428571428,228,1296.9889315068492
17,264,6,698.6333333333333,6,516.8333333333334,698.6333333333333,246,2825.158356164384
108,108,1,139.8,1,4.0,139.8,0,0.0
38,38,1,424.71,1,207.0,424.71,0,0.0
277,277,1,219.87,1,198.0,219.87,0,0.0
2,366,5,369.518,5,126.2,369.51800000000003,364,1842.5281095890412
324,373,2,74.11,2,48.0,74.11,48,19.49194520547945
15,24,2,1156.35,2,626.0,1156.35,9,57.02547945205479
260,318,2,580.2049999999999,2,493.0,580.2049999999999,57,181.2147123287671
43,233,3,905.0,3,654.0,905.0,190,1413.2876712328766
46,361,4,250.5875,4,158.75,250.58749999999998,315,865.0417808219178
30,254,5,484.592,5,207.4,484.592,223,1480.32898630137
82,222,2,465.56,2,292.0,465.56,139,354.590904109589
44,264,4,176.3625,4,100.25,176.3625,219,423.27000000000004
4,372,38,201.85631578947368,38,84.8157894736842,201.85631578947368,368,7733.585534246576
289,289,1,82.4,1,52.0,82.4,0,0.0
99,191,2,296.12,2,155.0,296.12,91,147.65435616438356
210,360,6,372.52,6,122.33333333333333,372.52,149,912.4188493150684
